GEOID,HousingType,IncomeBucket,EnergyBurdenPercent
42101004001,RENTER 3-4 UNIT,$60k–$75k,9.16
42101004001,OWNER 1 ATTACHED,$60k–$75k,8.79
42101004001,OWNER 1 DETACHED,$60k–$75k,0.61
42101004001,OWNER 2 UNIT,$60k–$75k,27.29
42101004001,OWNER 5-9 UNIT,$60k–$75k,2.69
42101004001,RENTER 1 ATTACHED,$60k–$75k,1.4
42101004001,RENTER 1 DETACHED,$60k–$75k,2.64
42101004001,RENTER 2 UNIT,$60k–$75k,11.43
42101004001,RENTER 20-49 UNIT,$60k–$75k,0
42101004001,RENTER 3-4 UNIT,$60k–$75k,1.71
42101004001,RENTER 5-9 UNIT,$60k–$75k,1.72
42101004001,OWNER 1 ATTACHED,$60k–$75k,22.44
42101004001,OWNER 1 DETACHED,$60k–$75k,1.62
42101004001,OWNER 2 UNIT,$60k–$75k,4.96
42101004001,OWNER 5-9 UNIT,$60k–$75k,9.87
42101004001,RENTER 1 ATTACHED,$60k–$75k,4.52
42101004001,RENTER 1 DETACHED,$60k–$75k,0.15
42101004001,RENTER 2 UNIT,$60k–$75k,14.25
42101004001,RENTER 20-49 UNIT,$60k–$75k,10.36
42101004001,RENTER 3-4 UNIT,$60k–$75k,2.35
42101004001,OWNER 1 ATTACHED,$60k–$75k,4.92
42101004001,OWNER 1 DETACHED,$60k–$75k,0.57
42101004001,OWNER MOBILE_TRAILER,$60k–$75k,31.04
42101004001,RENTER 1 ATTACHED,$60k–$75k,0.44
42101004001,RENTER 1 DETACHED,$60k–$75k,0
42101004001,RENTER 10-19 UNIT,$60k–$75k,30.36
42101004001,RENTER 2 UNIT,$60k–$75k,0.95
42101004001,RENTER 3-4 UNIT,$60k–$75k,0.06
42101004001,OWNER 1 ATTACHED,$60k–$75k,3.79
42101004001,OWNER 1 DETACHED,$60k–$75k,0.38
42101004001,OWNER MOBILE_TRAILER,$60k–$75k,11.33
42101004001,RENTER 1 ATTACHED,$60k–$75k,1.26
42101004001,RENTER 1 DETACHED,$60k–$75k,0.04
42101004001,RENTER 10-19 UNIT,$60k–$75k,0.02
42101004001,RENTER 2 UNIT,$60k–$75k,1.55
42101004001,RENTER 3-4 UNIT,$60k–$75k,5.66
42101004001,RENTER 5-9 UNIT,$60k–$75k,13.11
42101004001,OWNER 1 ATTACHED,$60k–$75k,3.77
42101004001,OWNER 1 DETACHED,$60k–$75k,0.91
42101004001,RENTER 1 ATTACHED,$60k–$75k,0.7
42101004001,RENTER 1 DETACHED,$60k–$75k,2.46
42101004001,RENTER 2 UNIT,$60k–$75k,4.16
42101004001,RENTER 3-4 UNIT,$60k–$75k,7.09
42101004001,RENTER 5-9 UNIT,$60k–$75k,21.39
42101004002,OWNER 1 ATTACHED,$75k–$100k,4.14
42101004002,OWNER 1 DETACHED,$75k–$100k,1.7
42101004002,OWNER 2 UNIT,$75k–$100k,0.2
42101004002,RENTER 1 ATTACHED,$75k–$100k,14.33
42101004002,RENTER 1 DETACHED,$75k–$100k,0
42101004002,RENTER 2 UNIT,$75k–$100k,5.81
42101004002,RENTER 20-49 UNIT,$75k–$100k,5.32
42101004002,RENTER 3-4 UNIT,$75k–$100k,0
42101004002,OWNER 1 ATTACHED,$75k–$100k,7.51
42101004002,OWNER 1 DETACHED,$75k–$100k,2.41
42101004002,OWNER 2 UNIT,$75k–$100k,2.22
42101004002,RENTER 1 ATTACHED,$75k–$100k,25.54
42101004002,RENTER 1 DETACHED,$75k–$100k,1.62
42101004002,RENTER 2 UNIT,$75k–$100k,1.79
42101004002,RENTER 3-4 UNIT,$75k–$100k,3.25
42101004002,OWNER 1 ATTACHED,$75k–$100k,13.34
42101004002,OWNER 1 DETACHED,$75k–$100k,2.59
42101004002,OWNER 2 UNIT,$75k–$100k,0.77
42101004002,RENTER 1 ATTACHED,$75k–$100k,27.43
42101004002,RENTER 1 DETACHED,$75k–$100k,0.21
42101004002,RENTER 2 UNIT,$75k–$100k,5.94
42101004002,RENTER 3-4 UNIT,$75k–$100k,1.13
42101004002,OWNER 1 ATTACHED,$75k–$100k,7.2
42101004002,OWNER 1 DETACHED,$75k–$100k,0.71
42101004002,OWNER 2 UNIT,$75k–$100k,0
42101004002,RENTER 1 ATTACHED,$75k–$100k,15.37
42101004002,RENTER 2 UNIT,$75k–$100k,11.84
42101004002,RENTER 3-4 UNIT,$75k–$100k,2.85
42101004002,OWNER 1 ATTACHED,$75k–$100k,3.72
42101004002,OWNER 1 DETACHED,$75k–$100k,0.39
42101004002,OWNER 2 UNIT,$75k–$100k,0.45
42101004002,RENTER 1 ATTACHED,$75k–$100k,4.89
42101004002,RENTER 1 DETACHED,$75k–$100k,0.02
42101004002,RENTER 2 UNIT,$75k–$100k,6.39
42101004002,RENTER 3-4 UNIT,$75k–$100k,3.21
42101004002,OWNER 1 ATTACHED,$75k–$100k,6.82
42101004002,OWNER 1 DETACHED,$75k–$100k,3.5
42101004002,OWNER 2 UNIT,$75k–$100k,0.74
42101004002,RENTER 1 ATTACHED,$75k–$100k,8.41
42101004002,RENTER 1 DETACHED,$75k–$100k,1.2
42101004002,RENTER 2 UNIT,$75k–$100k,7.03
42101004002,RENTER 3-4 UNIT,$75k–$100k,2.37
42101004101,OWNER 1 ATTACHED,$60k–$75k,4.54
42101004101,OWNER 1 DETACHED,$60k–$75k,0.78
42101004101,OWNER 2 UNIT,$60k–$75k,1.14
42101004101,OWNER MOBILE_TRAILER,$60k–$75k,0
42101004101,RENTER 1 ATTACHED,$60k–$75k,6.4
42101004101,RENTER 1 DETACHED,$60k–$75k,0.96
42101004101,RENTER 2 UNIT,$60k–$75k,2.76
42101004101,RENTER 20-49 UNIT,$60k–$75k,47.86
42101004101,RENTER 3-4 UNIT,$60k–$75k,1.15
42101004101,RENTER 50+ UNIT,$60k–$75k,12.23
42101004101,OWNER 1 ATTACHED,$60k–$75k,2.21
42101004101,OWNER 1 DETACHED,$60k–$75k,4.26
42101004101,OWNER 2 UNIT,$60k–$75k,30.03
42101004101,RENTER 1 ATTACHED,$60k–$75k,1.82
42101004101,RENTER 1 DETACHED,$60k–$75k,1.49
42101004101,RENTER 2 UNIT,$60k–$75k,10.34
42101004101,RENTER 3-4 UNIT,$60k–$75k,41.52
42101004101,OWNER 1 ATTACHED,$60k–$75k,13.67
42101004101,OWNER 1 DETACHED,$60k–$75k,5.92
42101004101,OWNER 2 UNIT,$60k–$75k,44.41
42101004101,RENTER 1 ATTACHED,$60k–$75k,2.78
42101004101,RENTER 1 DETACHED,$60k–$75k,1.94
42101004101,RENTER 2 UNIT,$60k–$75k,4.21
42101004101,RENTER 3-4 UNIT,$60k–$75k,9.02
42101004101,OWNER 1 ATTACHED,$60k–$75k,19.15
42101004101,OWNER 1 DETACHED,$60k–$75k,2.57
42101004101,OWNER 2 UNIT,$60k–$75k,37.02
42101004101,RENTER 1 ATTACHED,$60k–$75k,23.21
42101004101,RENTER 1 DETACHED,$60k–$75k,2.33
42101004101,RENTER 2 UNIT,$60k–$75k,10.89
42101004101,RENTER 20-49 UNIT,$60k–$75k,0.56
42101004101,RENTER 3-4 UNIT,$60k–$75k,29.44
42101004101,OWNER 1 ATTACHED,$60k–$75k,8.8
42101004101,OWNER 1 DETACHED,$60k–$75k,1.95
42101004101,OWNER 2 UNIT,$60k–$75k,0
42101004101,RENTER 1 ATTACHED,$60k–$75k,3.28
42101004101,RENTER 1 DETACHED,$60k–$75k,0.07
42101004101,RENTER 2 UNIT,$60k–$75k,2.93
42101004101,RENTER 20-49 UNIT,$60k–$75k,0.35
42101004101,RENTER 3-4 UNIT,$60k–$75k,10.5
42101004101,OWNER 1 ATTACHED,$60k–$75k,8.92
42101004101,OWNER 1 DETACHED,$60k–$75k,4.51
42101004101,RENTER 1 ATTACHED,$60k–$75k,0.73
42101004101,RENTER 1 DETACHED,$60k–$75k,0.88
42101004101,RENTER 2 UNIT,$60k–$75k,14.82
42101004101,RENTER 3-4 UNIT,$60k–$75k,35.21
42101004201,OWNER 1 ATTACHED,$75k–$100k,8.66
42101004201,OWNER 2 UNIT,$75k–$100k,8.82
42101004201,RENTER 1 ATTACHED,$75k–$100k,3.98
42101004201,RENTER 1 DETACHED,$75k–$100k,0.32
42101004201,RENTER 2 UNIT,$75k–$100k,0.89
42101004201,RENTER 20-49 UNIT,$75k–$100k,0
42101004201,RENTER 3-4 UNIT,$75k–$100k,3.32
42101004201,OWNER 1 ATTACHED,$75k–$100k,31.78
42101004201,OWNER 2 UNIT,$75k–$100k,1.64
42101004201,RENTER 1 ATTACHED,$75k–$100k,9.53
42101004201,RENTER 1 DETACHED,$75k–$100k,0.24
42101004201,RENTER 2 UNIT,$75k–$100k,7.36
42101004201,RENTER 3-4 UNIT,$75k–$100k,5.52
42101004201,OWNER 1 ATTACHED,$75k–$100k,22.56
42101004201,OWNER 2 UNIT,$75k–$100k,5.74
42101004201,RENTER 1 ATTACHED,$75k–$100k,8.16
42101004201,RENTER 1 DETACHED,$75k–$100k,0.22
42101004201,RENTER 2 UNIT,$75k–$100k,3.13
42101004201,RENTER 3-4 UNIT,$75k–$100k,0.02
42101004201,OWNER 1 ATTACHED,$75k–$100k,10.97
42101004201,OWNER 2 UNIT,$75k–$100k,10.89
42101004201,RENTER 1 ATTACHED,$75k–$100k,4.53
42101004201,RENTER 1 DETACHED,$75k–$100k,0.26
42101004201,RENTER 2 UNIT,$75k–$100k,10.43
42101004201,RENTER 3-4 UNIT,$75k–$100k,6.69
42101004201,OWNER 1 ATTACHED,$75k–$100k,8.54
42101004201,RENTER 1 ATTACHED,$75k–$100k,1.2
42101004201,RENTER 2 UNIT,$75k–$100k,4.36
42101004201,RENTER 3-4 UNIT,$75k–$100k,1.18
42101004201,OWNER 1 ATTACHED,$75k–$100k,6.86
42101004201,RENTER 1 ATTACHED,$75k–$100k,7.34
42101004201,RENTER 1 DETACHED,$75k–$100k,0.76
42101004201,RENTER 2 UNIT,$75k–$100k,7.87
42101004201,RENTER 3-4 UNIT,$75k–$100k,2.54
42101004202,OWNER 1 ATTACHED,$60k–$75k,3.81
42101004202,OWNER 1 DETACHED,$60k–$75k,4.31
42101004202,OWNER 2 UNIT,$60k–$75k,4.03
42101004202,OWNER 20-49 UNIT,$60k–$75k,11.89
42101004202,OWNER MOBILE_TRAILER,$60k–$75k,0
42101004202,RENTER 1 ATTACHED,$60k–$75k,8.95
42101004202,RENTER 1 DETACHED,$60k–$75k,0.93
42101004202,RENTER 2 UNIT,$60k–$75k,0.22
42101004202,RENTER 3-4 UNIT,$60k–$75k,7.04
42101004202,OWNER 1 ATTACHED,$60k–$75k,20
42101004202,OWNER 1 DETACHED,$60k–$75k,2.21
42101004202,OWNER 2 UNIT,$60k–$75k,0.88
42101004202,RENTER 1 ATTACHED,$60k–$75k,5.83
42101004202,RENTER 1 DETACHED,$60k–$75k,0.34
42101004202,RENTER 2 UNIT,$60k–$75k,0.74
42101004202,RENTER 3-4 UNIT,$60k–$75k,1.28
42101004202,OWNER 1 ATTACHED,$60k–$75k,20.19
42101004202,OWNER 1 DETACHED,$60k–$75k,2.9
42101004202,OWNER 2 UNIT,$60k–$75k,3.54
42101004202,RENTER 1 ATTACHED,$60k–$75k,6.77
42101004202,RENTER 1 DETACHED,$60k–$75k,0.1
42101004202,RENTER 2 UNIT,$60k–$75k,0.11
42101004202,RENTER 3-4 UNIT,$60k–$75k,0.29
42101004202,OWNER 1 ATTACHED,$60k–$75k,19.96
42101004202,OWNER 1 DETACHED,$60k–$75k,1.66
42101004202,OWNER 2 UNIT,$60k–$75k,2.96
42101004202,RENTER 1 ATTACHED,$60k–$75k,5.38
42101004202,RENTER 2 UNIT,$60k–$75k,2.27
42101004202,RENTER 3-4 UNIT,$60k–$75k,0.54
42101004202,OWNER 1 ATTACHED,$60k–$75k,8.44
42101004202,OWNER 1 DETACHED,$60k–$75k,2.97
42101004202,RENTER 1 ATTACHED,$60k–$75k,15.63
42101004202,RENTER 1 DETACHED,$60k–$75k,0.01
42101004202,RENTER 2 UNIT,$60k–$75k,6.21
42101004202,RENTER 3-4 UNIT,$60k–$75k,5.25
42101004202,OWNER 1 ATTACHED,$60k–$75k,8.87
42101004202,OWNER 1 DETACHED,$60k–$75k,3.13
42101004202,RENTER 1 ATTACHED,$60k–$75k,13.14
42101004202,RENTER 1 DETACHED,$60k–$75k,0.32
42101004202,RENTER 2 UNIT,$60k–$75k,9.03
42101004202,RENTER 3-4 UNIT,$60k–$75k,8.52
42101005400,OWNER 1 ATTACHED,$60k–$75k,3.25
42101005400,OWNER 1 DETACHED,$60k–$75k,2.25
42101005400,RENTER 10-19 UNIT,$60k–$75k,0.05
42101005400,RENTER 2 UNIT,$60k–$75k,1.76
42101005400,RENTER 20-49 UNIT,$60k–$75k,2.03
42101005400,RENTER 5-9 UNIT,$60k–$75k,0.18
42101005400,RENTER 50+ UNIT,$60k–$75k,3.63
42101005400,OWNER 1 ATTACHED,$60k–$75k,1.31
42101005400,OWNER 1 DETACHED,$60k–$75k,0.22
42101005400,RENTER 10-19 UNIT,$60k–$75k,0.66
42101005400,RENTER 2 UNIT,$60k–$75k,0.61
42101005400,RENTER 20-49 UNIT,$60k–$75k,0.2
42101005400,RENTER 5-9 UNIT,$60k–$75k,0.04
42101005400,RENTER 50+ UNIT,$60k–$75k,0.71
42101005400,OWNER 1 ATTACHED,$60k–$75k,4.41
42101005400,OWNER 1 DETACHED,$60k–$75k,1.11
42101005400,OWNER 3-4 UNIT,$60k–$75k,51.15
42101005400,RENTER 10-19 UNIT,$60k–$75k,15.42
42101005400,RENTER 2 UNIT,$60k–$75k,3.01
42101005400,RENTER 5-9 UNIT,$60k–$75k,0
42101005400,RENTER 50+ UNIT,$60k–$75k,3.21
42101005400,OWNER 1 ATTACHED,$60k–$75k,8.7
42101005400,OWNER 1 DETACHED,$60k–$75k,0.74
42101005400,RENTER 10-19 UNIT,$60k–$75k,1.32
42101005400,RENTER 2 UNIT,$60k–$75k,0.26
42101005400,RENTER 20-49 UNIT,$60k–$75k,2.2
42101005400,RENTER 5-9 UNIT,$60k–$75k,0.41
42101005400,RENTER 50+ UNIT,$60k–$75k,0.18
42101005400,OWNER 1 ATTACHED,$60k–$75k,5.48
42101005400,OWNER 1 DETACHED,$60k–$75k,0.78
42101005400,RENTER 10-19 UNIT,$60k–$75k,8.01
42101005400,RENTER 2 UNIT,$60k–$75k,1.09
42101005400,RENTER 20-49 UNIT,$60k–$75k,1.78
42101005400,RENTER 5-9 UNIT,$60k–$75k,0.29
42101005400,RENTER 50+ UNIT,$60k–$75k,6.83
42101005400,OWNER 1 ATTACHED,$60k–$75k,1.98
42101005400,OWNER 1 DETACHED,$60k–$75k,1.58
42101005400,RENTER 10-19 UNIT,$60k–$75k,12.72
42101005400,RENTER 2 UNIT,$60k–$75k,0.57
42101005400,RENTER 20-49 UNIT,$60k–$75k,2.44
42101005400,RENTER 5-9 UNIT,$60k–$75k,0.48
42101005400,RENTER 50+ UNIT,$60k–$75k,6.58
42101005500,OWNER 1 ATTACHED,$60k–$75k,80.81
42101005500,OWNER 1 DETACHED,$60k–$75k,12.37
42101005500,RENTER 1 ATTACHED,$60k–$75k,0.79
42101005500,RENTER 1 DETACHED,$60k–$75k,30.2
42101005500,RENTER 10-19 UNIT,$60k–$75k,4.79
42101005500,RENTER 2 UNIT,$60k–$75k,20.19
42101005500,RENTER 20-49 UNIT,$60k–$75k,7.68
42101005500,RENTER 3-4 UNIT,$60k–$75k,0.24
42101005500,RENTER 5-9 UNIT,$60k–$75k,0.6
42101005500,RENTER 50+ UNIT,$60k–$75k,447.78
42101005500,OWNER 1 ATTACHED,$60k–$75k,38.93
42101005500,OWNER 1 DETACHED,$60k–$75k,1.75
42101005500,RENTER 1 ATTACHED,$60k–$75k,2.86
42101005500,RENTER 1 DETACHED,$60k–$75k,0.16
42101005500,RENTER 10-19 UNIT,$60k–$75k,2.91
42101005500,RENTER 2 UNIT,$60k–$75k,1.84
42101005500,RENTER 20-49 UNIT,$60k–$75k,0.63
42101005500,RENTER 3-4 UNIT,$60k–$75k,8.34
42101005500,RENTER 5-9 UNIT,$60k–$75k,0.97
42101005500,RENTER 50+ UNIT,$60k–$75k,29.75
42101005500,OWNER 1 ATTACHED,$60k–$75k,16.52
42101005500,OWNER 1 DETACHED,$60k–$75k,3.17
42101005500,RENTER 1 ATTACHED,$60k–$75k,0
42101005500,RENTER 10-19 UNIT,$60k–$75k,0.18
42101005500,RENTER 2 UNIT,$60k–$75k,1.56
42101005500,RENTER 20-49 UNIT,$60k–$75k,1.19
42101005500,RENTER 3-4 UNIT,$60k–$75k,7.41
42101005500,OWNER 1 ATTACHED,$60k–$75k,7.54
42101005500,OWNER 1 DETACHED,$60k–$75k,7.55
42101005500,RENTER 1 ATTACHED,$60k–$75k,25.38
42101005500,RENTER 1 DETACHED,$60k–$75k,0
42101005500,RENTER 10-19 UNIT,$60k–$75k,1.53
42101005500,RENTER 2 UNIT,$60k–$75k,0
42101005500,RENTER 20-49 UNIT,$60k–$75k,7.77
42101005500,RENTER 3-4 UNIT,$60k–$75k,4.08
42101005500,RENTER 5-9 UNIT,$60k–$75k,13.06
42101005500,OWNER 1 ATTACHED,$60k–$75k,9.58
42101005500,OWNER 1 DETACHED,$60k–$75k,9.73
42101005500,RENTER 1 ATTACHED,$60k–$75k,0.34
42101005500,RENTER 10-19 UNIT,$60k–$75k,1.09
42101005500,RENTER 20-49 UNIT,$60k–$75k,0.26
42101005500,RENTER 3-4 UNIT,$60k–$75k,1.23
42101005500,RENTER 5-9 UNIT,$60k–$75k,0.18
42101005500,RENTER 50+ UNIT,$60k–$75k,2.32
42101005500,OWNER 1 ATTACHED,$60k–$75k,60.82
42101005500,OWNER 1 DETACHED,$60k–$75k,5.82
42101005500,RENTER 1 ATTACHED,$60k–$75k,1.71
42101005500,RENTER 1 DETACHED,$60k–$75k,0.02
42101005500,RENTER 10-19 UNIT,$60k–$75k,0.84
42101005500,RENTER 20-49 UNIT,$60k–$75k,0.41
42101005500,RENTER 3-4 UNIT,$60k–$75k,0.78
42101005500,RENTER 5-9 UNIT,$60k–$75k,0.65
42101005500,RENTER 50+ UNIT,$60k–$75k,3.78
42101005600,OWNER 1 ATTACHED,$30k–$40k,0.5
42101005600,RENTER 1 ATTACHED,$30k–$40k,3.4
42101005600,RENTER 1 DETACHED,$30k–$40k,46.59
42101005600,RENTER 10-19 UNIT,$30k–$40k,5.77
42101005600,RENTER 2 UNIT,$30k–$40k,20.27
42101005600,RENTER 20-49 UNIT,$30k–$40k,0.41
42101005600,RENTER 3-4 UNIT,$30k–$40k,3
42101005600,RENTER 5-9 UNIT,$30k–$40k,0
42101005600,RENTER 50+ UNIT,$30k–$40k,10.4
42101005600,OWNER 1 ATTACHED,$30k–$40k,0.55
42101005600,RENTER 1 ATTACHED,$30k–$40k,5.42
42101005600,RENTER 1 DETACHED,$30k–$40k,0
42101005600,RENTER 10-19 UNIT,$30k–$40k,3.57
42101005600,RENTER 2 UNIT,$30k–$40k,1.8
42101005600,RENTER 20-49 UNIT,$30k–$40k,0.99
42101005600,RENTER 3-4 UNIT,$30k–$40k,4.46
42101005600,RENTER 5-9 UNIT,$30k–$40k,1.04
42101005600,RENTER 50+ UNIT,$30k–$40k,0.97
42101005600,RENTER 1 ATTACHED,$30k–$40k,0.67
42101005600,RENTER 10-19 UNIT,$30k–$40k,0.17
42101005600,RENTER 2 UNIT,$30k–$40k,0.36
42101005600,RENTER 20-49 UNIT,$30k–$40k,0.88
42101005600,RENTER 3-4 UNIT,$30k–$40k,3.65
42101005600,RENTER 5-9 UNIT,$30k–$40k,0.03
42101005600,OWNER 1 ATTACHED,$30k–$40k,132.58
42101005600,RENTER 1 ATTACHED,$30k–$40k,3.34
42101005600,RENTER 1 DETACHED,$30k–$40k,0.94
42101005600,RENTER 10-19 UNIT,$30k–$40k,1.18
42101005600,RENTER 2 UNIT,$30k–$40k,2.1
42101005600,RENTER 3-4 UNIT,$30k–$40k,8.28
42101005600,RENTER 50+ UNIT,$30k–$40k,2.41
42101005600,OWNER 1 ATTACHED,$30k–$40k,18.48
42101005600,RENTER 1 ATTACHED,$30k–$40k,11.53
42101005600,RENTER 10-19 UNIT,$30k–$40k,1.77
42101005600,RENTER 2 UNIT,$30k–$40k,3.68
42101005600,RENTER 3-4 UNIT,$30k–$40k,1.32
42101005600,RENTER 5-9 UNIT,$30k–$40k,2.81
42101005600,RENTER 50+ UNIT,$30k–$40k,7.37
42101005600,OWNER 1 ATTACHED,$30k–$40k,11.46
42101005600,RENTER 1 ATTACHED,$30k–$40k,10.92
42101005600,RENTER 10-19 UNIT,$30k–$40k,1.48
42101005600,RENTER 2 UNIT,$30k–$40k,1.1
42101005600,RENTER 3-4 UNIT,$30k–$40k,1.94
42101005600,RENTER 5-9 UNIT,$30k–$40k,4.98
42101005600,RENTER 50+ UNIT,$30k–$40k,12.02
42101006000,OWNER 1 ATTACHED,$40k–$50k,31.09
42101006000,OWNER 1 DETACHED,$40k–$50k,0.96
42101006000,OWNER 2 UNIT,$40k–$50k,13.96
42101006000,RENTER 1 ATTACHED,$40k–$50k,56.92
42101006000,RENTER 1 DETACHED,$40k–$50k,23.78
42101006000,RENTER 2 UNIT,$40k–$50k,27.73
42101006000,RENTER 20-49 UNIT,$40k–$50k,1.39
42101006000,RENTER 3-4 UNIT,$40k–$50k,16.71
42101006000,RENTER 50+ UNIT,$40k–$50k,3.79
42101006000,OWNER 1 ATTACHED,$40k–$50k,14.37
42101006000,OWNER 1 DETACHED,$40k–$50k,0.37
42101006000,OWNER 2 UNIT,$40k–$50k,1.02
42101006000,RENTER 1 ATTACHED,$40k–$50k,1.61
42101006000,RENTER 1 DETACHED,$40k–$50k,11.46
42101006000,RENTER 2 UNIT,$40k–$50k,0.95
42101006000,RENTER 20-49 UNIT,$40k–$50k,0.08
42101006000,RENTER 3-4 UNIT,$40k–$50k,4.77
42101006000,RENTER 50+ UNIT,$40k–$50k,0.35
42101006000,OWNER 1 ATTACHED,$40k–$50k,5.67
42101006000,OWNER 1 DETACHED,$40k–$50k,1.56
42101006000,OWNER 2 UNIT,$40k–$50k,41.07
42101006000,RENTER 1 ATTACHED,$40k–$50k,0.52
42101006000,RENTER 1 DETACHED,$40k–$50k,1.65
42101006000,RENTER 2 UNIT,$40k–$50k,0.38
42101006000,RENTER 3-4 UNIT,$40k–$50k,1.64
42101006000,RENTER 50+ UNIT,$40k–$50k,0.44
42101006000,OWNER 1 ATTACHED,$40k–$50k,11.57
42101006000,OWNER 1 DETACHED,$40k–$50k,1.83
42101006000,OWNER 2 UNIT,$40k–$50k,0
42101006000,RENTER 1 ATTACHED,$40k–$50k,38
42101006000,RENTER 1 DETACHED,$40k–$50k,2.07
42101006000,RENTER 2 UNIT,$40k–$50k,6.81
42101006000,RENTER 20-49 UNIT,$40k–$50k,2.65
42101006000,RENTER 3-4 UNIT,$40k–$50k,9.73
42101006000,RENTER 50+ UNIT,$40k–$50k,1.2
42101006000,OWNER 1 ATTACHED,$40k–$50k,11.78
42101006000,OWNER 1 DETACHED,$40k–$50k,3.05
42101006000,OWNER 2 UNIT,$40k–$50k,3.87
42101006000,RENTER 1 ATTACHED,$40k–$50k,80.07
42101006000,RENTER 1 DETACHED,$40k–$50k,73.85
42101006000,RENTER 2 UNIT,$40k–$50k,5.92
42101006000,RENTER 20-49 UNIT,$40k–$50k,1.19
42101006000,RENTER 3-4 UNIT,$40k–$50k,5.8
42101006000,RENTER 50+ UNIT,$40k–$50k,2.66
42101006000,OWNER 1 ATTACHED,$40k–$50k,19.88
42101006000,OWNER 2 UNIT,$40k–$50k,12.64
42101006000,RENTER 1 ATTACHED,$40k–$50k,14.86
42101006000,RENTER 1 DETACHED,$40k–$50k,6.62
42101006000,RENTER 2 UNIT,$40k–$50k,5.05
42101006000,RENTER 20-49 UNIT,$40k–$50k,0.76
42101006000,RENTER 3-4 UNIT,$40k–$50k,5.31
42101006000,RENTER 50+ UNIT,$40k–$50k,4.19
42101006100,OWNER 1 ATTACHED,$40k–$50k,14.81
42101006100,OWNER 1 DETACHED,$40k–$50k,4.04
42101006100,OWNER 2 UNIT,$40k–$50k,37.2
42101006100,OWNER MOBILE_TRAILER,$40k–$50k,0
42101006100,RENTER 1 ATTACHED,$40k–$50k,37.1
42101006100,RENTER 2 UNIT,$40k–$50k,174.65
42101006100,RENTER 3-4 UNIT,$40k–$50k,0
42101006100,RENTER MOBILE_TRAILER,$40k–$50k,0
42101006100,OWNER 1 ATTACHED,$40k–$50k,11.38
42101006100,OWNER 1 DETACHED,$40k–$50k,1.02
42101006100,OWNER 2 UNIT,$40k–$50k,3.32
42101006100,RENTER 1 ATTACHED,$40k–$50k,12.87
42101006100,OWNER 1 ATTACHED,$40k–$50k,2.07
42101006100,OWNER 1 DETACHED,$40k–$50k,6.61
42101006100,OWNER 2 UNIT,$40k–$50k,21.71
42101006100,RENTER 1 ATTACHED,$40k–$50k,14.9
42101006100,OWNER 1 ATTACHED,$40k–$50k,17.96
42101006100,OWNER 1 DETACHED,$40k–$50k,8.48
42101006100,RENTER 1 ATTACHED,$40k–$50k,19.47
42101006100,RENTER 2 UNIT,$40k–$50k,2.1
42101006100,OWNER 1 ATTACHED,$40k–$50k,4.49
42101006100,OWNER 1 DETACHED,$40k–$50k,12.79
42101006100,OWNER 2 UNIT,$40k–$50k,2.74
42101006100,RENTER 1 ATTACHED,$40k–$50k,12.09
42101006100,OWNER 1 ATTACHED,$40k–$50k,4.62
42101006100,OWNER 1 DETACHED,$40k–$50k,2.83
42101006100,OWNER 2 UNIT,$40k–$50k,4.47
42101006100,RENTER 1 ATTACHED,$40k–$50k,8.65
42101006200,OWNER 1 ATTACHED,$40k–$50k,22.91
42101006200,OWNER 1 DETACHED,$40k–$50k,7.14
42101006200,OWNER MOBILE_TRAILER,$40k–$50k,0
42101006200,RENTER 1 ATTACHED,$40k–$50k,160.93
42101006200,RENTER 2 UNIT,$40k–$50k,41.1
42101006200,RENTER 3-4 UNIT,$40k–$50k,1.59
42101006200,OWNER 1 ATTACHED,$40k–$50k,29.69
42101006200,OWNER 1 DETACHED,$40k–$50k,1.16
42101006200,RENTER 1 ATTACHED,$40k–$50k,27.34
42101006200,RENTER 2 UNIT,$40k–$50k,5.52
42101006200,RENTER 3-4 UNIT,$40k–$50k,0.43
42101006200,OWNER 1 ATTACHED,$40k–$50k,10.44
42101006200,OWNER 1 DETACHED,$40k–$50k,2.76
42101006200,RENTER 1 ATTACHED,$40k–$50k,6.05
42101006200,RENTER 2 UNIT,$40k–$50k,4.69
42101006200,RENTER 3-4 UNIT,$40k–$50k,0.34
42101006200,OWNER 1 ATTACHED,$40k–$50k,18.93
42101006200,OWNER 1 DETACHED,$40k–$50k,24.83
42101006200,RENTER 1 ATTACHED,$40k–$50k,138.29
42101006200,RENTER 2 UNIT,$40k–$50k,7.11
42101006200,RENTER 3-4 UNIT,$40k–$50k,1.14
42101006200,OWNER 1 ATTACHED,$40k–$50k,13.58
42101006200,OWNER 1 DETACHED,$40k–$50k,25.69
42101006200,RENTER 1 ATTACHED,$40k–$50k,25.55
42101006200,RENTER 10-19 UNIT,$40k–$50k,31.24
42101006200,RENTER 2 UNIT,$40k–$50k,7.89
42101006200,RENTER 3-4 UNIT,$40k–$50k,0.77
42101006200,OWNER 1 ATTACHED,$40k–$50k,9.31
42101006200,OWNER 1 DETACHED,$40k–$50k,8.31
42101006200,RENTER 1 ATTACHED,$40k–$50k,10.42
42101006200,RENTER 10-19 UNIT,$40k–$50k,52.74
42101006200,RENTER 3-4 UNIT,$40k–$50k,0.25
42101006300,OWNER 1 ATTACHED,$30k–$40k,62.91
42101006300,OWNER 1 DETACHED,$30k–$40k,3.14
